1.15941147e+02, 1.14635384e+02
2.31882294e+02, 1.17495239e+02
3.47823425e+02, 1.16214073e+02
4.63764587e+02, 1.11219124e+02
5.79705750e+02, 1.04595734e+02
6.95646851e+02, 1.08866524e+02
8.11588013e+02, 1.06334625e+02
9.27529175e+02, 1.03181114e+02
1.04347034e+03, 1.03052536e+02
1.15941150e+03, 1.02963707e+02
1.27535266e+03, 1.00547096e+02
1.39129370e+03, 8.98153000e+01
1.50723486e+03, 9.68472900e+01
1.62317603e+03, 9.71773605e+01
1.73911719e+03, 1.03307564e+02
1.85505835e+03, 1.04703491e+02
1.97099951e+03, 1.03669922e+02
2.08694067e+03, 1.06304436e+02
2.20288184e+03, 1.09311218e+02
2.31882300e+03, 1.10285736e+02
2.43476416e+03, 1.08917152e+02
2.55070532e+03, 1.05159386e+02
2.66664624e+03, 1.06718971e+02
2.78258740e+03, 1.07446114e+02
2.89852856e+03, 9.62746658e+01
3.01446973e+03, 1.02664520e+02
3.13041089e+03, 1.05322319e+02
3.24635205e+03, 1.01631920e+02
3.36229321e+03, 9.86594162e+01
3.47823438e+03, 1.00043228e+02
3.59417554e+03, 9.93449249e+01
3.71011670e+03, 9.87049484e+01
3.82605786e+03, 9.90566788e+01
3.94199902e+03, 9.50492325e+01
4.05794019e+03, 9.50360489e+01
4.17388135e+03, 9.84589081e+01
4.28982227e+03, 9.59487991e+01
4.40576367e+03, 9.24205017e+01
4.52170459e+03, 9.54867706e+01
4.63764600e+03, 9.65128174e+01
4.75358691e+03, 1.02638931e+02
4.86952832e+03, 1.06364227e+02
4.98546924e+03, 1.06560692e+02
5.10141064e+03, 1.02891853e+02
5.21735156e+03, 9.52165985e+01
5.33329248e+03, 9.48854446e+01
5.44923389e+03, 7.23543015e+01
5.56517480e+03, 1.01022018e+02
5.68111621e+03, 1.06466766e+02
5.79705713e+03, 1.07605064e+02
5.91299854e+03, 1.04697868e+02
6.02893945e+03, 9.33089905e+01
6.14488086e+03, 9.96891861e+01
6.26082178e+03, 1.04319473e+02
6.37676318e+03, 1.05139679e+02
6.49270410e+03, 1.07508430e+02
6.60864551e+03, 1.08760117e+02
6.72458643e+03, 1.06990761e+02
6.84052783e+03, 1.01214401e+02
6.95646875e+03, 8.85810852e+01
7.07241016e+03, 8.46727448e+01
7.18835107e+03, 9.86093063e+01
7.30429199e+03, 1.04791443e+02
7.42023340e+03, 1.06489609e+02
7.53617432e+03, 1.04689339e+02
7.65211572e+03, 9.69291153e+01
7.76805664e+03, 9.38244934e+01
7.88399805e+03, 9.98918152e+01
7.99993896e+03, 9.53983459e+01
8.11588037e+03, 1.02263611e+02
8.23182129e+03, 1.05558311e+02
8.34776270e+03, 1.00524742e+02
8.46370410e+03, 9.66421204e+01
8.57964453e+03, 1.05790222e+02
8.69558594e+03, 1.06732101e+02
8.81152734e+03, 1.06780235e+02
8.92746777e+03, 1.05449570e+02
9.04340918e+03, 1.05070084e+02
9.15935059e+03, 1.03785789e+02
9.27529199e+03, 1.05525291e+02
9.39123242e+03, 1.05399078e+02
9.50717383e+03, 1.01139114e+02
9.62311523e+03, 1.03662651e+02
9.73905664e+03, 1.06039528e+02
9.85499707e+03, 1.03729477e+02
9.97093848e+03, 1.01355728e+02
1.00868799e+04, 1.04896347e+02
1.02028213e+04, 1.05836472e+02
1.03187617e+04, 1.04556763e+02
1.04347031e+04, 1.04288887e+02
1.05506445e+04, 1.05003342e+02
1.06665850e+04, 1.01349411e+02
1.07825264e+04, 8.45272751e+01
1.08984678e+04, 1.01677139e+02
1.10144092e+04, 1.01119804e+02
1.11303496e+04, 9.53157043e+01
1.12462910e+04, 1.05558113e+02
1.13622324e+04, 1.07995728e+02
1.14781738e+04, 1.01222626e+02
1.15941143e+04, 1.05626389e+02
1.17100557e+04, 1.04229393e+02
1.18259971e+04, 1.04234276e+02
1.19419385e+04, 1.07903732e+02
1.20578789e+04, 1.08553055e+02
1.21738203e+04, 1.05233833e+02
1.22897617e+04, 1.06681183e+02
1.24057031e+04, 1.08976341e+02
1.25216436e+04, 1.06297012e+02
1.26375850e+04, 1.08010925e+02
1.27535264e+04, 1.11127914e+02
1.28694668e+04, 1.09855148e+02
1.29854082e+04, 1.05220299e+02
1.31013496e+04, 1.06818542e+02
1.32172910e+04, 1.08069656e+02
1.33332314e+04, 1.02529449e+02
1.34491729e+04, 1.02039818e+02
1.35651143e+04, 1.04732666e+02
1.36810557e+04, 1.03832550e+02
1.37969961e+04, 1.03457443e+02
1.39129375e+04, 1.05250412e+02
1.40288789e+04, 1.02622375e+02
1.41448203e+04, 1.03163246e+02
1.42607607e+04, 1.07371521e+02
1.43767021e+04, 1.00598228e+02
1.44926436e+04, 9.46098785e+01
1.46085840e+04, 1.03948715e+02
1.47245254e+04, 1.02527771e+02
1.48404668e+04, 9.95936050e+01
1.49564082e+04, 1.01408325e+02
1.50723486e+04, 1.01293846e+02
1.51882900e+04, 1.01796646e+02
1.53042314e+04, 9.83724289e+01
1.54201729e+04, 9.77690277e+01
1.55361133e+04, 1.01606583e+02
1.56520547e+04, 1.00360573e+02
1.57679961e+04, 9.34624786e+01
1.58839375e+04, 9.69756317e+01
1.59998779e+04, 1.00442383e+02
1.61158193e+04, 9.96546631e+01
1.62317607e+04, 9.71017914e+01
1.63477012e+04, 9.65778961e+01
1.64636426e+04, 9.84096222e+01
1.65795840e+04, 9.88905563e+01
1.66955254e+04, 9.83925095e+01
1.68114668e+04, 1.00254570e+02
1.69274082e+04, 1.03196381e+02
1.70433477e+04, 1.04568291e+02
1.71592891e+04, 1.00532387e+02
1.72752305e+04, 8.94508820e+01
1.73911719e+04, 9.55021896e+01
1.75071133e+04, 9.96002655e+01
1.76230547e+04, 1.01833603e+02
1.77389961e+04, 1.01994720e+02
1.78549355e+04, 1.00986900e+02
1.79708770e+04, 1.00558762e+02
1.80868184e+04, 1.00642174e+02
1.82027598e+04, 9.98867264e+01
1.83187012e+04, 1.00679565e+02
1.84346426e+04, 1.03445541e+02
1.85505840e+04, 1.04331627e+02
1.86665254e+04, 1.01256927e+02
1.87824648e+04, 7.87872620e+01
1.88984063e+04, 1.00588272e+02
1.90143477e+04, 1.04342552e+02
1.91302891e+04, 1.02848999e+02
1.92462305e+04, 9.73112335e+01
1.93621719e+04, 1.00167969e+02
1.94781133e+04, 1.03094246e+02
1.95940527e+04, 1.03034409e+02
1.97099941e+04, 1.01393684e+02
1.98259355e+04, 9.87213821e+01
1.99418770e+04, 9.84434433e+01
2.00578184e+04, 9.73722305e+01
2.01737598e+04, 9.25529938e+01
2.02897012e+04, 8.86319199e+01
2.04056426e+04, 8.46662445e+01
2.05215820e+04, 8.73517227e+01
2.06375234e+04, 9.06557236e+01
2.07534648e+04, 8.99218903e+01
2.08694063e+04, 8.84193649e+01
2.09853477e+04, 8.89194641e+01
2.11012891e+04, 8.54516373e+01
2.12172305e+04, 8.18661270e+01
2.13331699e+04, 8.20701599e+01
2.14491113e+04, 8.54937820e+01
2.15650527e+04, 9.09708633e+01
2.16809941e+04, 9.04528580e+01
2.17969355e+04, 9.06484833e+01
2.19128770e+04, 9.44360428e+01
2.20288184e+04, 9.12574387e+01
2.21447598e+04, 8.59979858e+01
2.22606992e+04, 9.73002853e+01
2.23766406e+04, 9.80362701e+01
2.24925820e+04, 9.14392242e+01
2.26085234e+04, 8.35106735e+01
2.27244648e+04, 9.26349411e+01
2.28404063e+04, 9.22763290e+01
2.29563477e+04, 8.53637848e+01
2.30722871e+04, 7.44876633e+01
2.31882285e+04, 9.21139069e+01
2.33041699e+04, 9.61166153e+01
2.34201113e+04, 9.26405182e+01
2.35360527e+04, 8.86830978e+01
2.36519941e+04, 9.17047958e+01
2.37679355e+04, 8.83361435e+01
2.38838770e+04, 8.76926575e+01
2.39998164e+04, 9.71941528e+01
2.41157578e+04, 9.91688690e+01
2.42316992e+04, 9.59536514e+01
2.43476406e+04, 9.42395172e+01
2.44635820e+04, 9.77026901e+01
2.45795234e+04, 9.68347549e+01
2.46954648e+04, 8.68999023e+01
2.48114063e+04, 9.64842682e+01
2.49273457e+04, 1.00605896e+02
2.50432871e+04, 9.70505753e+01
2.51592285e+04, 9.97104263e+01
2.52751699e+04, 1.04337967e+02
2.53911113e+04, 1.01437805e+02
2.55070527e+04, 8.89987411e+01
2.56229941e+04, 1.01046432e+02
2.57389336e+04, 9.79254608e+01
2.58548750e+04, 9.42126312e+01
2.59708164e+04, 9.98034210e+01
2.60867578e+04, 9.87895432e+01
2.62026992e+04, 9.05949860e+01
2.63186406e+04, 9.37252731e+01
2.64345820e+04, 9.86137543e+01
2.65505234e+04, 9.31219330e+01
2.66664629e+04, 8.88189545e+01
2.67824043e+04, 9.53872147e+01
2.68983457e+04, 9.03113327e+01
2.70142871e+04, 9.08926163e+01
2.71302285e+04, 9.39471970e+01
2.72461699e+04, 8.81925659e+01
2.73621113e+04, 8.80820313e+01
2.74780508e+04, 9.04752502e+01
2.75939922e+04, 8.28464050e+01
2.77099336e+04, 7.14542236e+01
2.78258750e+04, 7.98895874e+01
2.79418164e+04, 8.97711868e+01
2.80577578e+04, 9.09881058e+01
2.81736992e+04, 9.07886810e+01
2.82896406e+04, 8.87368317e+01
2.84055801e+04, 8.46924362e+01
2.85215215e+04, 8.63472366e+01
2.86374629e+04, 8.59216461e+01
2.87534043e+04, 8.68481140e+01
2.88693457e+04, 8.83512955e+01
2.89852871e+04, 9.31142197e+01
2.91012285e+04, 9.15266266e+01
2.92171680e+04, 8.01662064e+01
2.93331094e+04, 8.46892471e+01
2.94490508e+04, 8.79461288e+01
2.95649922e+04, 8.92405624e+01
2.96809336e+04, 9.30409012e+01
2.97968750e+04, 9.45313416e+01
2.99128164e+04, 9.19761505e+01
3.00287578e+04, 8.63354034e+01
3.01446973e+04, 9.01948166e+01
3.02606387e+04, 9.07204437e+01
3.03765801e+04, 8.57563629e+01
3.04925215e+04, 8.63125916e+01
3.06084629e+04, 8.91325836e+01
3.07244043e+04, 8.65745087e+01
3.08403457e+04, 7.42269135e+01
3.09562852e+04, 8.79318848e+01
3.10722266e+04, 9.05798035e+01
3.11881680e+04, 8.88991013e+01
3.13041094e+04, 8.99809418e+01
3.14200508e+04, 9.25605927e+01
3.15359922e+04, 9.14809341e+01
3.16519336e+04, 8.54268951e+01
3.17678750e+04, 8.25323029e+01
3.18838145e+04, 8.98648300e+01
3.19997559e+04, 9.00505600e+01
3.21156973e+04, 8.60586090e+01
3.22316387e+04, 8.23417282e+01
3.23475801e+04, 7.75756760e+01
3.24635215e+04, 8.51809387e+01
3.25794629e+04, 9.17909546e+01
3.26954023e+04, 9.42634277e+01
3.28113438e+04, 9.33076477e+01
3.29272852e+04, 8.85563965e+01
3.30432266e+04, 8.61778259e+01
3.31591680e+04, 9.00340805e+01
3.32751094e+04, 9.06573563e+01
3.33910508e+04, 8.91324997e+01
3.35069922e+04, 8.83568497e+01
3.36229336e+04, 8.74259338e+01
3.37388750e+04, 8.25371933e+01
3.38548164e+04, 8.74590454e+01
3.39707539e+04, 9.17772751e+01
3.40866953e+04, 9.08477478e+01
3.42026367e+04, 8.29277573e+01
3.43185781e+04, 8.22683640e+01
3.44345195e+04, 8.73898239e+01
3.45504609e+04, 8.12331314e+01
3.46664023e+04, 8.50678787e+01
3.47823438e+04, 9.28688431e+01
3.48982852e+04, 9.37566910e+01
3.50142266e+04, 9.06971817e+01
3.51301680e+04, 8.80756149e+01
3.52461094e+04, 8.96967468e+01
3.53620508e+04, 8.88779144e+01
3.54779922e+04, 8.61160507e+01
3.55939336e+04, 8.63262939e+01
3.57098711e+04, 8.75060501e+01
3.58258125e+04, 8.55534210e+01
3.59417539e+04, 7.88016891e+01
3.60576953e+04, 8.63699799e+01
3.61736367e+04, 8.98586044e+01
3.62895781e+04, 9.06279907e+01
3.64055195e+04, 9.21573639e+01
3.65214609e+04, 9.27295837e+01
3.66374023e+04, 9.02778168e+01
3.67533438e+04, 8.51012726e+01
3.68692852e+04, 8.46856766e+01
3.69852266e+04, 8.46450348e+01
3.71011680e+04, 7.67381134e+01
3.72171094e+04, 8.60812607e+01
3.73330508e+04, 8.87752304e+01
3.74489883e+04, 8.88510132e+01
3.75649297e+04, 9.11548767e+01
3.76808711e+04, 9.07927628e+01
3.77968125e+04, 8.43049545e+01
3.79127539e+04, 8.05236740e+01
3.80286953e+04, 8.77942123e+01
3.81446367e+04, 8.54399261e+01
3.82605781e+04, 8.23003998e+01
3.83765195e+04, 8.92328110e+01
3.84924609e+04, 8.94130249e+01
3.86084023e+04, 8.62812424e+01
3.87243438e+04, 9.00582199e+01
3.88402852e+04, 9.11752472e+01
3.89562266e+04, 8.57711105e+01
3.90721680e+04, 8.19488983e+01
3.91881055e+04, 8.63290253e+01
3.93040469e+04, 8.10748901e+01
3.94199883e+04, 7.77279205e+01
3.95359297e+04, 8.48714600e+01
3.96518711e+04, 8.60871811e+01
3.97678125e+04, 8.76071548e+01
3.98837539e+04, 8.89745941e+01
3.99996953e+04, 8.76486206e+01
4.01156367e+04, 8.61442108e+01
4.02315781e+04, 8.25590744e+01
4.03475195e+04, 7.95912247e+01
4.04634609e+04, 8.75382156e+01
4.05794023e+04, 8.96378784e+01
4.06953438e+04, 9.19631042e+01
4.08112852e+04, 9.14055023e+01
4.09272227e+04, 8.80831375e+01
4.10431641e+04, 8.61799088e+01
4.11591055e+04, 8.38424149e+01
4.12750469e+04, 8.42804031e+01
4.13909883e+04, 8.78245239e+01
4.15069297e+04, 9.03450165e+01
4.16228711e+04, 8.94788971e+01
4.17388125e+04, 8.62445602e+01
4.18547539e+04, 8.45691452e+01
4.19706953e+04, 7.82395554e+01
4.20866367e+04, 8.33195801e+01
4.22025781e+04, 8.75551071e+01
4.23185195e+04, 8.70703583e+01
4.24344609e+04, 8.31066971e+01
4.25504023e+04, 6.90362091e+01
4.26663398e+04, 7.97684631e+01
4.27822813e+04, 8.14966965e+01
4.28982227e+04, 8.37859650e+01
4.30141641e+04, 8.81909790e+01
4.31301055e+04, 8.77079315e+01
4.32460469e+04, 7.91936798e+01
4.33619883e+04, 8.34238586e+01
4.34779297e+04, 8.79942932e+01
4.35938711e+04, 8.87024078e+01
4.37098125e+04, 8.80455780e+01
4.38257539e+04, 8.46170044e+01
4.39416953e+04, 8.08541870e+01
4.40576367e+04, 8.44937057e+01
4.41735781e+04, 8.53673859e+01
4.42895195e+04, 8.28679047e+01
4.44054570e+04, 7.94501572e+01
4.45213984e+04, 7.68715210e+01
4.46373398e+04, 5.82307014e+01
4.47532813e+04, 8.10298004e+01
4.48692227e+04, 8.43056412e+01
4.49851641e+04, 8.27586975e+01
4.51011055e+04, 7.89832458e+01
4.52170469e+04, 7.68809357e+01
4.53329883e+04, 7.58197708e+01
4.54489297e+04, 7.59848709e+01
4.55648711e+04, 7.25622940e+01
4.56808125e+04, 6.68546829e+01
4.57967539e+04, 7.75628510e+01
4.59126953e+04, 8.10389099e+01
4.60286367e+04, 8.19437790e+01
4.61445742e+04, 7.99753723e+01
4.62605156e+04, 7.22570038e+01
4.63764570e+04, 7.80165405e+01
4.64923984e+04, 8.18869171e+01
4.66083398e+04, 8.07130814e+01
4.67242813e+04, 7.57118988e+01
4.68402227e+04, 8.06444778e+01
4.69561641e+04, 8.35440292e+01
4.70721055e+04, 8.15983887e+01
4.71880469e+04, 7.30498886e+01
4.73039883e+04, 7.21184845e+01
4.74199297e+04, 7.58027115e+01
4.75358711e+04, 6.67606659e+01
4.76518125e+04, 7.93343353e+01
4.77677539e+04, 8.47484283e+01
4.78836953e+04, 8.58933640e+01
4.79996328e+04, 8.44503708e+01
4.81155742e+04, 8.04379349e+01
4.82315156e+04, 6.79551010e+01
4.83474570e+04, 7.38990860e+01
4.84633984e+04, 7.87407913e+01
4.85793398e+04, 7.77213058e+01
4.86952813e+04, 7.01350021e+01
4.88112227e+04, 7.31286774e+01
4.89271641e+04, 8.03399048e+01
4.90431055e+04, 8.10840836e+01
4.91590469e+04, 7.48154678e+01
4.92749883e+04, 7.13294754e+01
4.93909297e+04, 7.82320862e+01
4.95068711e+04, 7.46105423e+01
4.96228125e+04, 7.62887344e+01
4.97387500e+04, 8.23303833e+01
4.98546914e+04, 8.11819763e+01
4.99706328e+04, 6.82327042e+01
5.00865742e+04, 8.03004837e+01
5.02025156e+04, 8.42801437e+01
5.03184570e+04, 8.42666779e+01
5.04343984e+04, 8.28761444e+01
5.05503398e+04, 7.91415939e+01
5.06662813e+04, 6.69675293e+01
5.07822227e+04, 8.16124496e+01
5.08981641e+04, 8.43570175e+01
5.10141055e+04, 8.12782288e+01
5.11300469e+04, 7.14485245e+01
5.12459883e+04, 7.60217590e+01
5.13619297e+04, 7.70074692e+01
5.14778672e+04, 7.59135513e+01
5.15938086e+04, 7.85629120e+01
5.17097500e+04, 8.18355103e+01
5.18256914e+04, 8.18738708e+01
5.19416328e+04, 7.63657074e+01
5.20575742e+04, 7.83901443e+01
5.21735156e+04, 7.87577515e+01
5.22894570e+04, 7.56722946e+01
5.24053984e+04, 8.13287125e+01
5.25213398e+04, 8.15143890e+01
5.26372813e+04, 7.36220779e+01
5.27532227e+04, 7.37359161e+01
5.28691641e+04, 7.94921646e+01
5.29851055e+04, 7.51082382e+01
5.31010469e+04, 7.51357117e+01
5.32169844e+04, 7.73308411e+01
5.33329258e+04, 7.40827637e+01
5.34488672e+04, 7.65177383e+01
5.35648086e+04, 7.34184341e+01
5.36807500e+04, 6.81608124e+01
5.37966914e+04, 7.77161865e+01
5.39126328e+04, 7.80830612e+01
5.40285742e+04, 7.39694138e+01
5.41445156e+04, 7.15292511e+01
5.42604570e+04, 7.59332352e+01
5.43763984e+04, 7.08898163e+01
5.44923398e+04, 7.66258392e+01
5.46082813e+04, 7.52740326e+01
5.47242227e+04, 7.53339996e+01
5.48401641e+04, 7.21280594e+01
5.49561016e+04, 7.90655746e+01
5.50720430e+04, 8.44145355e+01
5.51879844e+04, 8.34868393e+01
5.53039258e+04, 8.37796936e+01
5.54198672e+04, 8.41242981e+01
5.55358086e+04, 7.90222244e+01
5.56517500e+04, 6.98407288e+01
5.57676914e+04, 8.16816025e+01
5.58836328e+04, 8.09660492e+01
5.59995742e+04, 7.81535797e+01
5.61155156e+04, 8.42140656e+01
5.62314570e+04, 8.40563431e+01
5.63473984e+04, 7.54754028e+01
5.64633398e+04, 7.60589066e+01
5.65792813e+04, 7.75354614e+01
5.66952188e+04, 7.41322403e+01
5.68111602e+04, 7.83657761e+01
5.69271016e+04, 7.82199707e+01
5.70430430e+04, 7.97372665e+01
5.71589844e+04, 7.75254440e+01
5.72749258e+04, 7.05867996e+01
5.73908672e+04, 6.72143936e+01
5.75068086e+04, 6.65412598e+01
5.76227500e+04, 6.85428391e+01
5.77386914e+04, 6.76428299e+01
5.78546328e+04, 7.54718246e+01
5.79705742e+04, 7.70783615e+01
5.80865156e+04, 7.48372269e+01
5.82024570e+04, 7.06639099e+01
5.83183984e+04, 6.79037628e+01
5.84343359e+04, 7.18715591e+01
5.85502773e+04, 7.45455551e+01
5.86662188e+04, 7.34106750e+01
5.87821602e+04, 7.01771469e+01
5.88981016e+04, 7.08017120e+01
5.90140430e+04, 6.97748871e+01
5.91299844e+04, 6.79109726e+01
5.92459258e+04, 7.70035019e+01
5.93618672e+04, 7.98435974e+01
5.94778086e+04, 7.82944412e+01
5.95937500e+04, 7.12639160e+01
5.97096914e+04, 6.34104118e+01
5.98256328e+04, 7.21416016e+01
5.99415742e+04, 7.22749557e+01
6.00575156e+04, 6.75204620e+01
