0.0023648,80027,0.00057776,89205,0.000214768,91076.8,,,,,,,,,,,,
0.0024362,79695,0.00059563,89111,0.000221319,91041.5,,,,,,,,,,,,
0.0025087,79362,0.00061377,89016,0.000227968,91005.7,,,,,,,,,,,,
0.0025822,79024,0.00063218,88920,0.000234716,90969.5,,,,,,,,,,,,
0.0026568,78679,0.00065085,88823,0.000241562,90932.7,,,,,,,,,,,,
0.0027324,78323,0.0006698,88724,0.000248506,90895.3,,,,,,,,,,,,
0.0028089,77953,0.00068902,88624,0.000255548,90857.4,,,,,,,,,,,,
0.0028865,77566,0.00070851,88522,0.000262688,90818.9,,,,,,,,,,,,
0.0029652,77161,0.00072827,88419,0.000269926,90780,,,,,,,,,,,,
0.0030448,76740,0.00074829,88314,0.000277262,90740.5,,,,,,,,,,,,
0.0031255,76306,0.00076859,88208,0.000284696,90700.6,,,,,,,,,,,,
0.0032071,75865,0.00078915,88101,0.000292228,90660.1,,,,,,,,,,,,
0.0032898,75425,0.00080999,87992,0.000299858,90619.1,,,,,,,,,,,,
0.0033735,74990,0.00083109,87882,0.000307586,90577.6,,,,,,,,,,,,
0.0034582,74568,0.00085246,87770,0.000315412,90535.5,,,,,,,,,,,,
0.0035439,74162,0.0008741,87657,0.000323336,90492.9,,,,,,,,,,,,
0.0036306,73776,0.000896,87542,0.000331358,90449.8,,,,,,,,,,,,
0.0037182,73408,0.00091818,87426,0.000339477,90406.2,,,,,,,,,,,,
0.0038069,73059,0.00094062,87309,0.000347695,90362.1,,,,,,,,,,,,
0.0038966,72723,0.00096333,87190,0.00035601,90317.5,,,,,,,,,,,,
0.0039872,72395,0.00098631,87069,0.000364423,90272.4,,,,,,,,,,,,
0.0040789,72067,0.0010096,86947,0.000372934,90226.8,,,,,,,,,,,,
0.0041715,71727,0.0010331,86823,0.000381543,90180.7,,,,,,,,,,,,
0.0042651,71361,0.0010568,86698,0.000390249,90134.1,,,,,,,,,,,,
0.0043597,70954,0.0010809,86572,0.000399054,90087,,,,,,,,,,,,
0.0044553,70496,0.0011052,86444,0.000407956,90039.3,,,,,,,,,,,,
0.0045519,69991,0.0011298,86315,0.000416955,89991.2,,,,,,,,,,,,
0.0046494,69452,0.0011546,86184,0.000426053,89942.5,,,,,,,,,,,,
0.0047479,68902,0.0011797,86053,0.000435247,89893.4,,,,,,,,,,,,
0.0048473,68362,0.0012051,85920,0.00044454,89843.8,,,,,,,,,,,,
0.0049477,67847,0.0012308,85787,0.00045393,89793.8,,,,,,,,,,,,
0.0050491,67370,0.0012567,85653,0.000463418,89743.2,,,,,,,,,,,,
0.0051514,66943,0.0012828,85518,0.000473003,89692.1,,,,,,,,,,,,
0.0052547,66581,0.0013093,85382,0.000482686,89640.5,,,,,,,,,,,,
0.005359,66294,0.001336,85246,0.000492466,89588.5,,,,,,,,,,,,
0.0054642,66076,0.001363,85109,0.000502344,89536.1,,,,,,,,,,,,
0.0055703,65894,0.0013902,84970,0.000512319,89483,,,,,,,,,,,,
0.0056774,65671,0.0014177,84831,0.000522392,89429.5,,,,,,,,,,,,
0.0057854,65252,0.0014455,84691,0.000532562,89375.6,,,,,,,,,,,,
0.0058944,64599,0.0014735,84550,0.00054283,89321.1,,,,,,,,,,,,
0.0060043,63857,0.0015018,84407,0.000553195,89266.2,,,,,,,,,,,,
0.0061151,63145,0.0015303,84263,0.000563657,89210.8,,,,,,,,,,,,
0.0062269,62534,0.0015592,84118,0.000574216,89154.9,,,,,,,,,,,,
0.0063396,62113,0.0015883,83971,0.000584873,89098.5,,,,,,,,,,,,
0.0064532,61905,0.0016176,83823,0.000595627,89041.7,,,,,,,,,,,,
0.0065677,61825,0.0016472,83674,0.000606478,88984.4,,,,,,,,,,,,
0.0066832,61755,0.0016771,83524,0.000617427,88926.6,,,,,,,,,,,,
0.0067995,61313,0.0017072,83373,0.000628472,88868.3,,,,,,,,,,,,
0.0069168,60599,0.0017376,83220,0.000639615,88809.6,,,,,,,,,,,,
0.007035,60053,0.0017683,83067,0.000650855,88750.4,,,,,,,,,,,,
0.007154,59549,0.0017992,82913,0.000662192,88690.8,,,,,,,,,,,,
0.007274,59041,0.0018304,82758,0.000673626,88630.8,,,,,,,,,,,,
0.0073949,58492,0.0018618,82603,0.000685157,88570.2,,,,,,,,,,,,
0.0075167,57847,0.0018935,82447,0.000696785,88509.2,,,,,,,,,,,,
0.0076393,57147,0.0019255,82290,0.00070851,88447.7,,,,,,,,,,,,
0.0077629,56504,0.0019577,82132,0.000720332,88385.8,,,,,,,,,,,,
0.0078873,55987,0.0019902,81973,0.000732251,88323.4,,,,,,,,,,,,
0.0080126,55633,0.002023,81814,0.000744267,88260.5,,,,,,,,,,,,
0.0081388,55407,0.002056,81653,0.000756379,88197.1,,,,,,,,,,,,
0.0082659,55227,0.0020893,81491,0.000768589,88133.4,,,,,,,,,,,,
0.0083938,55014,0.0021228,81327,0.000780895,88069.1,,,,,,,,,,,,
0.0085226,54686,0.0021566,81163,0.000793298,88004.4,,,,,,,,,,,,
0.0086523,54193,0.0021906,80997,0.000805798,87939.2,,,,,,,,,,,,
0.0087828,53667,0.0022249,80830,0.000818394,87873.6,,,,,,,,,,,,
0.0089142,51951,0.0022595,80661,0.000831088,87807.6,,,,,,,,,,,,
0.0090464,51129,0.0022943,80492,0.000843877,87741.1,,,,,,,,,,,,
0.0091795,52527,0.0023294,80322,0.000856764,87674,,,,,,,,,,,,
0.0093134,53102,0.0023648,80150,0.000869747,87606.6,,,,,,,,,,,,
