X_val,Y_val
0.174160731,3.063660477
0.303142562,2.302387268
0.395889558,1.74535809
0.48017418,1.801061008
0.549900129,1.782493369
0.629695378,1.522546419
0.68827689,2.655172414
0.734950964,3.100795756
0.798445739,5.570291777
0.910545212,9.636604775
0.936020963,11.51193634
0.978814523,13.10875332
1.016852814,10.24933687
1.065129961,7.557029178
1.122297224,8.782493369
